product_title,review
ওয়ানপ্লাস বুলেটস ওয়্যারলেস জেড ব্লুটুথ হেডসেট,"দারুণ পণ্য। আমাদের জন্য খুবই দরকারি। এতে সবকিছুই সেরা... যেমন শব্দ মান, ব্যাটারি ব্যাকআপ, বিল্ড কোয়ালিটি, কানে সঠিক ফিটিং। আমি এটি কেনার জন্য প্রত্যেককে সুপারিশ করি যারা ওয়্যারলেস হেডফোন পছন্দ করেন।"
ওয়ানপ্লাস বুলেটস ওয়্যারলেস জেড ব্লুটুথ হেডসেট,"আমি এই ওয়ানপ্লাস বুলেটস ওয়্যারলেসটি স্যানিটাইজ করেছি, এই পণ্যটির জন্য আমি সম্পূর্ণরূপে সন্তুষ্ট। খুব ভালো বিল্ড কোয়ালিটি এবং সাউন্ড কোয়ালিটি, এই দামে খুবই ভালো ব্যাটারি ব্যাকআপ। আমি আমার ওয়ানপ্লাস ৭ প্রো ডিভাইসের জন্য এই হেডফোনটি ব্যবহার করছি, এটি একটি নিখুঁত জুটি। ওয়ানপ্লাসের জন্য অনেক ভালোবাসা.. এই সংকটময় বিশ্ব পরিস্থিতিতে ডেলিভারির জন্য ফ্লিপকার্টকে ধন্যবাদ।"
ওয়ানপ্লাস বুলেটস ওয়্যারলেস জেড ব্লুটুথ হেডসেট,"বাজারে উপলব্ধ অন্যান্য পণ্যের তুলনায় দামের দিক থেকে এটি একটি দারুণ পণ্য। শব্দের মান ভালো, কিন্তু অসাধারণ নয়। ইয়ারপ্লাগের চুম্বকগুলো আরও শক্তিশালী হতে পারত। চার্জিং পোর্টে একটি ফ্ল্যাপ সিলিং ঢাকনা থাকা উচিত ছিল। ব্যাটারি ব্যাকআপে আমি সম্পূর্ণরূপে সন্তুষ্ট। এটি কিনুন!"
ওয়ানপ্লাস বুলেটস ওয়্যারলেস জেড ব্লুটুথ হেডসেট,"২ হাজার টাকার নিচে সেরা। এর ম্যাগনেটিক কন্ট্রোল অসাধারণ। নেকব্যান্ডটি সত্যিই আরামদায়ক। বেস ততটা ভালো না হলেও, সামগ্রিক সাউন্ড খুবই ভারসাম্যপূর্ণ এবং সমৃদ্ধ। আমার এটির সাথে দারুণ অভিজ্ঞতা হয়েছে। ব্যাটারি লাইফ চমৎকার। সহজেই ২০ ঘণ্টা ব্যাকআপ দিয়েছে। এটি সামগ্রিকভাবে একটি মানানসই পণ্য। এটা কিনুন।"
OnePlus Bullets Wireless Z ব্লুটুথ হেডসেট,"সবকিছুই দারুণ কিন্তু ব্যাটারি ব্যাকআপ অসাধারণ, আমার এটি ভালো লেগেছে।"
OnePlus Bullets Wireless Z ব্লুটুথ হেডসেট,"সাউন্ড ক্ল্যারিটি নিখুঁত, ডিজাইন ও বিল্ট কোয়ালিটিও ভালো, সবচেয়ে গুরুত্বপূর্ণ বিষয় হলো এর ব্যাটারি ব্যাকআপ অসাধারণ 👌👌🔥🔥 কিন্তু বেস ততটা ভালো নয়, সব মিলিয়ে পণ্যটি দারুণ 🔥🔥🔥😍😍"
ওয়ানপ্লাস বুলেটস ওয়্যারলেস জেড ব্লুটুথ হেডসেট,"চমৎকার গুণমান 👌 বেস এবং সাউন্ড কোয়ালিটিও খুব ভালো... আমার ব্যক্তিগত পর্যালোচনা থেকে, আমি এর কম লেটেন্সি পছন্দ করি। পাবজি এবং অন্যান্য খেলার জন্য সেরা।"
ওয়ানপ্লাস বুলেটস ওয়্যারলেস জেড ব্লুটুথ হেডসেট,"আমি জানি না কেন কিছু লোক কম বাসের (bass) অভিযোগ করছে, বরং এর যথেষ্ট ভালো বাস আছে এবং যখন আপনি এগুলো ডলবি অডিওযুক্ত ডিভাইসের সাথে যুক্ত করেন, তখন এটি জাদুর মতো কাজ করে।-সেরা বিল্ড কোয়ালিটি-ব্যাটারি ব্যাকআপ এর সেগমেন্টে সেরাগুলোর মধ্যে অন্যতম।-সাউন্ড কোয়ালিটি (শব্দের মান) আসলে অসাধারণের চেয়েও বেশি।এবং এটি শুধু অর্থের মূল্যের (value for money) চেয়েও বেশি, ২ হাজার টাকার মধ্যে এর আর কোনো ভালো বিকল্প নেই।মাত্র ১৮৫০/- টাকায় পেয়েছি।"
ওয়ানপ্লাস বুলেটস ওয়্যারলেস জেড ব্লুটুথ হেডসেট জেড,"জেড শুধুমাত্র বেস প্রেমীদের জন্য নয়, বরং তাদের জন্য যারা স্ফটিক স্বচ্ছ শব্দ এবং কোনো গোলমাল ছাড়াই পরিষ্কার অডিও চান। মিড-টোন: ১০/১০, হাই-টোন: ১০/১০, বেস: ৭/১০। ডিভাইসগুলির মধ্যে নিখুঁতভাবে স্যুইচ করা যায় এবং ২০ ঘন্টার ব্যাটারি ব্যাকআপ পাওয়া যায়। এবং অবিশ্বাস্য দ্রুত চার্জিং স্পিড। বেস আছে, তবে সেটা থাম্পি বেস নয়, তাই BELIEVER এর মতো গানগুলো ভালো নাও শোনাতে পারে। তবে এতে সিনেমা বা অন্যান্য কিছু দেখা দারুণ এবং উপভোগ্য, তাই এর জন্য ১০/১০। বেস প্রেমীদের জন্য oppo enco m31 একটি ভালো পছন্দ হবে কারণ এতে দুটি মোড আছে: ব্যালেন্সড মোড এবং..."
ওয়ানপ্লাস বুলেটস ওয়্যারলেস জেড ব্লুটুথ হেডসেট,"এই দামের মধ্যে অন্যতম সেরা হেডসেট। এবং ব্যাটারি লাইফ এই পণ্যটিকে কেনার জন্য অন্যতম সেরা জিনিস করে তোলে। আর সাউন্ড কোয়ালিটির কথা বললে, ওয়ানপ্লাস নামটাই যথেষ্ট 👍"
ওয়ানপ্লাস বুলেটস ওয়্যারলেস জেড ব্লুটুথ হেডসেট,"এটি একটি চমৎকার পণ্য, যদি না আপনি একটি ত্রুটিপূর্ণ ইউনিট পেয়ে থাকেন। এখানে আমি আপনাকে সাহায্য করব:সুবিধাগুলো -শ্রেণীতে সেরা গঠন (build)শ্রেণীতে সেরা বৈশিষ্ট্য (দ্রুত পেয়ারিং এবং স্যুইচিং, অতি দ্রুত চার্জ)শ্রেণীতে সেরা ব্যাটারি লাইফসবচেয়ে আরামদায়ক ইয়ারফোন (আমি প্রায় ৩০০০ টাকার নিচে তারযুক্ত এবং তারবিহীন উভয় ধরনের সমস্ত ভালো ইয়ারফোন চেষ্টা করেছি। এগুলির আরাম দুর্দান্ত)।অসুবিধাগুলো -শব্দ ১০০০ টাকার একটি সাধারণ ইয়ারফোনের মতো।বেস আছে তবে ততটা বেশি নয়।কিন্তু তবুও আমি এটিকে ৫ তারা দিচ্ছি, কারণ বন্ধু, অন্য কোনো ওয়্যারলেস..."
ওয়ানপ্লাস বুলেটস ওয়্যারলেস জেড ব্লুটুথ হেডসেট,"এই দামের পরিসরে এই পণ্যটি দুর্দান্ত..... ২ হাজারে আমি ১৮ ঘন্টা প্লেব্যাক পাচ্ছি। আগে আমি ভেবেছিলাম যে এই পণ্যটি অন্তত ১২ ঘন্টা ব্যাকআপ দেবে, কিন্তু অন্য দিকে ব্যাটারি লাইফ অসাধারণ। আপনি যদি ওয়্যারলেস ইয়ারফোন খুঁজছেন তবে এটি কিনতে পারেন। শুধু আমি বলছি বলে নয়, এটি সত্যিই মূল্যবান।"
ওয়ানপ্লাস বুলেটস ওয়্যারলেস জেড ব্লুটুথ হেডসেট,"১) শব্দ মান সেরা। ২) বেস দুর্দান্ত তবে ওয়ানপ্লাস বুলেট ২ এর চেয়ে কম। ৩) ডিজাইন এবং বিল্ড কোয়ালিটি সেরা। ৪) ব্যাটারি ব্যাক-আপ খুবই দুর্দান্ত। ১০ মিনিটের চার্জে স্ট্যান্ডবাই টাইম ৮-৯ ঘন্টা। ৫) সম্পূর্ণ চার্জে ১৯-২০ ঘন্টা ব্যাকআপ সত্যিই ভালো এবং সেরা। ৬) ল্যাটেন্সি দুর্দান্ত, আমি এটি কল অফ ডিউটিতে পরীক্ষা করেছি। ৭) নয়েজ ক্যান্সেলেশন গড় মোডে আছে। ৮) ২৫-৩০ মিনিটে সম্পূর্ণ চার্জ হয়। ১০ মিনিটে ৫০-৬০% চার্জ হয়। ৯) ওয়ানপ্লাস ডিভাইসে কানেক্টিভিটি দুর্দান্ত কাজ করে... অন্যান্য ডিভাইসে ৫-১০ সেকেন্ড সময় নেয়..."
OnePlus Bullets Wireless Z ব্লুটুথ হেডসেট,"সত্যিই খুব ভালো একটি ওয়্যারলেস হেডসেট। আমি অনেক রিভিউতে দেখেছিলাম যে বেস নাকি খুব একটা ভালো না। কিন্তু আমার এমনটা মনে হয়নি। এটা সত্যিই খুব ভালো। শব্দের মান খুবই সুষম এবং এটি সিনেমা, গান ও কলের জন্য উপযুক্ত।"
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,"সুন্দর হেডসেট, ভালো ফিট, ভালো গুণমান, সহজে ব্যবহারযোগ্য। দারুণ জিনিস। এর চুম্বক থাকার কারণে খুব ভালো লেগেছে। চমৎকার জিনিস।"
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,"বিল্ড কোয়ালিটি সত্যিই ভালো এবং ডিজাইনও দেখতে দারুণ। ইয়ারবাডগুলির ম্যাগনেটগুলিও বেশ কাজের। সবচেয়ে ভালো দিক হলো কেবল অর্গানাইজার যা সত্যিই খুব কাজের। বেস ভালো এবং সাউন্ড কোয়ালিটিও ভালো, এই দামে এই পণ্যটি কিনে আপনি হতাশ হবেন না। কল কোয়ালিটিও ভালো এবং বাটনগুলির প্লেসমেন্ট খুবই কার্যকরী ও কাজের। কোনো সন্দেহ ছাড়াই কিনুন।"
realme Buds 2 তারযুক্ত হেডসেট,"অসাধারণ পণ্য সেরা শব্দ, ভালো খাদ (বেস), পরিষ্কার শব্দ"" খুব ভালো কাজ ""REALME ...👌👌👌"
realme Buds 2 Wired Headset,"বাহ! দুর্দান্ত অভিজ্ঞতা 😍 👍 এবং মূলত এই ইয়ারফোনটির বিল্ট কোয়ালিটি অসাধারণ 👌👍 আমি এই ইয়ারফোনটি নিয়ে সম্পূর্ণ সন্তুষ্ট 👌👌👍 সুবিধা: ১. বিল্ট কোয়ালিটি অসাধারণ ২. সাউন্ড কোয়ালিটি দুর্দান্ত ৩. বেস, ট্রেবল, মিড রেঞ্জগুলি বেশ ভালো ৪. লম্বা এবং আরামদায়ক তার অসুবিধা: ১. এল-শেপ জ্যাকের অভাব সব মিলিয়ে আমার রেটিং ৯.৬/১০"
রিয়েলমি বাডস ২ ওয়্যার্ড হেডসেট,"অবিশ্বাস্য বেস এবং খুব স্পষ্ট অডিও, কানের সুরক্ষা খুব শক্তিশালী। আমি সত্যিই এই দুর্দান্ত রিয়েলমি বাডসগুলো কিনতে পছন্দ করি। রিয়েলমিকে অনেক ধন্যবাদ।"
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,মসৃণ সাউন্ড সহ চমৎকার ইয়ারফোন। এমনকি এর বিল্ড কোয়ালিটিও সেরা। এই ইয়ারফোনটি বেস লাভারদের জন্য এবং মসৃণ প্লেব্যাকের জন্যও ভালো।
রিয়েলমি বাডস ২ ওয়্যার্ড হেডসেট,"হেডফোনগুলিতে কী অসাধারণ নিমগ্ন অভিজ্ঞতা! এগুলিতে গান শুনলে মনে হয় যেন আমি কোনো লাইভ শোতে বসে আছি... এই দামের মধ্যে আমি যত সাউন্ড কোয়ালিটি পেয়েছি, তার মধ্যে এটি সেরা। রিয়েলমি দারুণ, এটি দামের যোগ্য। হলুদ রেখাগুলির সাথে এর দেখাও বেশ দারুণ। রিমোটের বাটনগুলো স্পর্শের অনুভূতি দেয় এবং ব্যবহার ও পার্থক্য করা সহজ। শব্দ উচ্চতম মাত্রায় পৌঁছায় এবং দীর্ঘক্ষণ ব্যবহারের পরেও কোনো সমস্যা হয় না।"
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,"এটি একটি আকর্ষণীয় পণ্য, তাই ২৪ ঘন্টা ব্যবহারের (বার্ন আউট) পরে আমি এটি লিখছি.. পুরো গল্প জানতে সাথেই থাকুন.. ইয়ারটিপগুলো সিলিকন টিপস, খুবই আরামদায়ক কিন্তু আমার কানে খুব ভালোভাবে থাকে না, তবে এটি ব্যবহারকারীর উপর নির্ভর করতে পারে.. বিল্ড কোয়ালিটি দুর্দান্ত কিন্তু জিনিসটি পাওয়ার পর আমি 3.5 মিমি পোর্টের কাছাকাছি অংশে সামান্য দাগ এবং নাইলন উঠে যেতে দেখেছি.. অন্যথায়, এটি সত্যিই ভালো তৈরি.. কলের জন্য স্পিকার অসাধারণ, সহজেই মি বেসিকসকে লজ্জা দিতে পারে.. আমার মতো যারা অনেক কথা বলে তাদের জন্য এটি দারুণ..."
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,"বাজারে সেরা 😍😍😍। এর আসল বেসের অনুভূতি উপভোগ করছি 😌😌। তারের গুণমান ভালো, পরতে আরামদায়ক এবং দারুণ সাউন্ড কোয়ালিটি 🥰🥰। টাকার জন্য সেরা মূল্য 🤑🤑।"
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,"ভালো পণ্য, ভালো গুণমান, দারুণ বাস, আমি এটা খুব পছন্দ করি।"
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,"ভীষণ অস্বাভাবিক বেস, বন্ধুরা... যা এই ইয়ারপিসের একটি বড় নেতিবাচক দিক। আমি জানি না কেন কেউ এই বেস বুস্ট ফিচারটির দিকে মনোযোগ দেয়নি, যা বিরক্তিকর। আপনি কখনই আসল রেকর্ড করা গান শুনতে পারবেন না... কিন্তু আপনার প্লে করা প্রতিটি গানে অস্বাভাবিক চরম বেস শুনতে পাবেন... যা হয়তো আনন্দদায়ক নাও হতে পারে। এবং আপনি ফিচারটি বন্ধ করতে চাইবেন... কিন্তু পারবেন না কারণ এটি এই ইয়ারপিসের একটি ডিফল্ট ফিচার। সাউন্ড ক্ল্যারিটি ভালো... বিল্ডও ভালো... কিন্তু আমি..."
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,"বেস অসাধারণ, কিছুটা বেশি, তাই যারা বেস পছন্দ করেন তারা এটি খুব পছন্দ করবেন। আমি ব্যক্তিগতভাবে একটি সুষম সাউন্ড সিগনেচার পছন্দ করি, তাই বেস একটু কমানো যেতে পারে, কিন্তু ট্রেবল অনেক বেশি। এটি সত্যিই অভিজ্ঞতা নষ্ট করে দেয়, আমার কানে লাগে। মিডগুলি বেশ ভালো। বিল্ড কোয়ালিটি ভালো। বেশি ট্রেবল সাউন্ড কোয়ালিটি নষ্ট করে দেয়, তাই ৩ স্টার। যদি ট্রেবল সুষম হতো তাহলে ৪ বা এমনকি ৫ স্টারও দিতাম।"
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট রিয়েলমি আরএমএ১৫৫ বনাম বোট ২২৫ বনাম সেনহাইজার ১৮০,"আমি এই তিনটিই ব্যবহার করেছি - বোট ২ বছর ধরে, সেনহাইজার ৬ মাস ধরে, এবং বর্তমানে রিয়েলমি ২ সপ্তাহ ধরে ব্যবহার করছি। সাউন্ড কোয়ালিটি: রিয়েলমি ৯/১০ বোট ৮/১০ সেনহাইজার ১০/১০ ভলিউম: রিয়েলমি ১০/১০ (১১.২ মিমি ড্রাইভার) বোট ৯/১০ সেনহাইজার ৭/১০ বেস: রিয়েলমি ৯/১০ বোট ১০/১০ সেনহাইজার ৭/১০ বিল্ড কোয়ালিটি: রিয়েলমি ৯/১০ বোট ১০/১০ সেনহাইজার ৫/১০ যদি আপনি শুধুমাত্র বেস পছন্দ করেন এবং লিরিক্স নিয়ে চিন্তা না করেন, তাহলে বোট কিনুন। যদি আপনি সত্যিকারের সঙ্গীতপ্রেমী হন এবং প্রতিটি নোট আপনার কাছে গুরুত্বপূর্ণ হয়..."
রিয়েলমি বাডস ২ ওয়্যার্ড হেডসেট,"শব্দের মান সত্যিই ভালো... বোট বেস ২০০, ২২৫ এর চেয়ে ভালো.. আমি জেবিএল, স্কালক্যান্ডি, বোট, বাউট, লিফ, বোস, সনি ইত্যাদি অনেক ইয়ারফোন ব্যবহার করেছি.. কিন্তু আমার মনে হয় এটি লিফ বোল্টের মতোই ভালো... আমি এটি পছন্দ করি 😍.."
রিয়েলমি বাডস ২ ওয়্যার্ড হেডসেট,"শব্দ ভালো, মানে এটার শব্দ অনেক জোরালো। কিন্তু বেসের কথা বলতে গেলে আমি এটা নিয়ে খুব একটা খুশি নই কারণ বেস খুব শক্তিশালী হলেও জেবিএল-এর মতো অতটা স্পষ্ট নয়।"
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,"এটি একটি অলরাউন্ডার। আমি এটি পাবজি খেলার জন্য ব্যবহার করেছি, পায়ের শব্দ পরিষ্কারভাবে শোনা যায়, মিউজিক অসাধারণ। আপনার বাজেট ৬০০ টাকার নিচে হলে আমি আপনাকে এই ইয়ারফোনটি কেনার পরামর্শ দেবো। আমি পণ্যটি নিয়ে খুশি।"
realme Buds 2 Wired Headset,"৬ই মে থেকে ব্যবহার করছি। এবং এটি অসাধারণ। বিশেষ করে পাবজির জন্য এটি দারুণ, আপনি পায়ের শব্দ কোথা থেকে আসছে তা শুনতে পাবেন। দীর্ঘক্ষণ গান শুনতে কোনো সমস্যা হয়নি। অ্যাক্টিভ নয়েজ ক্যান্সেলেশন চমৎকার, যখন আপনি এটি লাগিয়ে গান চালান তখন আপনার চারপাশে কিছুই শোনা যায় না। আমি এর আগে Mi বেসিক ব্যবহার করতাম, ১ বছর পর একপাশ কাজ করা বন্ধ করে দিয়েছিল। এই হেডসেটটির বেস এবং সাউন্ড ক্ল্যারিটি Mi বেসিক হেডসেটের চেয়ে ভালো। এটা নিতে পারেন আপনারা।"
realme Buds 2 তারযুক্ত হেডসেট,"শব্দের মান এবং বেস বেশ ভালো, জটমুক্ত, এবং ডিজাইনও অসাধারণ, আমি এটিকে পূর্ণ ৫ তারা দিচ্ছি★★★★★"
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,দাম অনুযায়ী এটি একটি দারুণ পণ্য এবং এর সাউন্ড কোয়ালিটি ও বেস নিখুঁত। রিয়েলমি বাডস ২ সত্যিই একটি দারুণ হেডফোন। এই দামের মধ্যে এটি সেরা হেডফোন।❤️
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,"৩ মাস ব্যবহারের পর মাইকে সমস্যা হচ্ছে। গান শোনার সময় এটি ঠিক আছে, কিন্তু কল করার সময় এটি যথেষ্ট ভালো নয়।"
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,"রিয়েল বাডস ২ (আসল বেস অনুভব করুন)ডিজাইন ও ফিট ৫ - ⭐⭐⭐⭐⭐সাউন্ড ক্ল্যারিটি ও বেস ৫ - ⭐⭐⭐ ⭐⭐ভ্যালু ফর মানি ৫ - ⭐⭐⭐⭐⭐আমি আমার OnePlus 6T এর জন্য ব্যবহার করছি, আমি রিয়েলমি থেকে সেরা বাজেটের ইয়ারফোন পেয়েছি 🙏🙏এবং ফ্লিপকার্ট টিমকে ধন্যবাদ ২ দিনের মধ্যে দ্রুত ডেলিভারির জন্য...শুধু কার্টে যোগ করুন এবং এটি কিনুন, অপেক্ষা করবেন না........."
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,"শব্দ খুব ভালো। পাঞ্চি বেস, স্পষ্ট শব্দ। কিন্তু দেখতে অতটা ভালো নয়, বিশেষ করে সবুজ রঙে। এটি খুব সাধারণ দেখায়, আমি মানের কথা বলছি। সব মিলিয়ে একটি দারুণ কেনাকাটা।"
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,"একেবারে দারুণ পণ্য। সাউন্ড কোয়ালিটি এবং বেস অসাধারণ, আমি এটা আশা করিনি। বিল্ড কোয়ালিটিও খুব ভালো, গিয়ে কিনুন বন্ধুরা। তবে কিছু খারাপ দিকও আছে, কানেক্টরটি এল শেপের নয়। পরবর্তী সংস্করণে ট্রেবল আরও উন্নত করা হবে। সব মিলিয়ে অসাধারণ পণ্য। বেসপ্রেমীরা এই ইয়ারফোনটি নিন।"
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,"কেনার জন্য সেরা পণ্য 🌟🌟🌟🌟🌟এটি রিয়েলমি নারজো ১০এ-এর সাথে ভালো, ভালো বেস এবং উচ্চ গুণমান রয়েছে, দামের তুলনায় উপযুক্ত 🥰🥰"
রিয়েলমি বাডস ২ ওয়্যার্ড হেডসেট,"এই ইয়ারফোনের সবকিছুই দারুণ, শুধু সামান্য স্বচ্ছতার অভাব আছে এবং আমার মনে হয় এটা বেসের কারণে। কেবল: ব্রেডেড। কালো-হলুদ সংমিশ্রণে দেখতে চমৎকার লাগে। আমার ম্যাগনেটিক ইয়ারবাডগুলো পছন্দ।"
"রিয়েলমি বাডস ২ ওয়্যারড হেডসেট বোট ২২৫, রিয়েলমি বাডস ২, সেনহেইজার সিএক্স ১৮০ এর মধ্যে তুলনা","বেস:-#1 রিয়েলমি বাডস ২ (চমৎকার অতিরিক্ত বেস)#2 বোট ২২৫ (এটিতেও ভালো অতিরিক্ত বেস আছে, তবে রিয়েলমি বাডস ২ এর মতো ভালো নয়)#3 সেনহেইজার সিএক্স ১৮০ (এটিতে কোনো অতিরিক্ত বেস নেই, তবে প্রয়োজনের সময় বেসটি একদম নিখুঁত মনে হয় এবং আপনি দারুণ বেস অনুভব করেন)বিল্ড:-#1 বোট ২২৫ (বোট তার বিল্ড কোয়ালিটির দিক থেকে স্পষ্টতই বিজয়ী; এর ধাতব গঠন এবং জট-মুক্ত তারের কারণে এটি অন্য দুটির চেয়ে বেশি প্রিমিয়াম মনে হয়)#2 রিয়েলমি বাডস ২ (এটিরও একটি দারুণ বিল্ড আছে..."
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,"৬ মাস প্রতিদিন ব্যবহারের পর রিভিউ লিখছি। ব্যক্তিগতভাবে আমি প্রতিদিন ইয়ারফোন ব্যবহার করি। যখন আমি এই ইয়ারফোনগুলিতে আপগ্রেড করেছিলাম, তখন এর ডিজাইন এবং বিল্ড কোয়ালিটি আমাকে মুগ্ধ করেছিল। প্রথম মাসেই এটি বৃষ্টির কারণে খুব ভিজে গিয়েছিল কিন্তু এখনও এটি প্রথম দিনের মতোই কাজ করে। ভালো পণ্য।"
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,"টাকার সেরা মূল্য দেয় এমন একটি পণ্য, বিল্ড কোয়ালিটিও ভালো এবং হালকা ওজন। আর আমি হলুদ স্ট্রিপটাও পছন্দ করি, এটা খুবই দরকারী।"
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,"আমি ইয়ারফোনের প্রযুক্তিগত দিক সম্পর্কে খুব বেশি কিছু জানি না, কিন্তু এই ইয়ারফোনগুলোর সাউন্ড আউটপুট এর দাম অনুযায়ী বেশ ভালো, এগুলো থেকে আসা শব্দ একদম পরিষ্কার, এই দামের মধ্যে নিঃসন্দেহে এগুলোই সেরা ইয়ারফোন।"
realme Buds 2 ওয়্যারড হেডসেট,বেস অসাধারণ এবং স্পষ্টতাও ভালো। বিল্ড কোয়ালিটি সত্যিই ভালো। খুব টেকসই তারের গুণমান। পণ্যটি সত্যিই পছন্দ হয়েছে। দেখা যাক কতদিন টেকে?
রিয়েলমি বাডস ২ ওয়্যার্ড হেডসেট,"আমি সত্যিই এই পণ্যটি ভালোবাসি, এর সাউন্ড কোয়ালিটি ভালো। আমি বোট, জেবিএল, ইউবন ইত্যাদির মতো আরও অনেক ইয়ারফোন ব্যবহার করেছি, কিন্তু এই ইয়ারবাডগুলি সেরা। রেকর্ডিংয়ের জন্য এর মাইকের গুণমান আমার সত্যিই খুব পছন্দ।"
realme Buds 2 তারযুক্ত হেডসেট,"Realme Buds 2 একটি অসাধারণ পণ্য, দুর্দান্ত সাউন্ড কোয়ালিটি কিন্তু বেস আশানুরূপ নয়। অসাধারণ বিল্ড কোয়ালিটি। টাকার জন্য অসাধারণ মূল্য 👌👌👌"
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,"সুবিধা:১. শব্দ তীক্ষ্ণ এবং স্পষ্ট ২. বেস অসাধারণ ৩. নকশা এবং তৈরির মান চমৎকার ৪. কেবল অর্গানাইজার ইয়ারফোন নিরাপদে বহন করতে এবং তুলে নিতে সহায়ক ৫. যারা আমাদের সাথে কথা বলে তাদের কাছে কলের গুণমান স্পষ্টভাবে পৌঁছে যায়।অসুবিধা:১. এটি একটি সোজা তার, ত্রিভুজাকার নয় ২. সোনালী প্রলেপযুক্ত ৩.৫ মিমি জ্যাক নয়।"
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,আমার বোন এবং আমার নিজের জন্য ২টা অর্ডার করেছি। ভালো বিল্ড কোয়ালিটি। বেস ট্রিপল ভালোভাবে সুষম। পাওয়ার অ্যাম্প মিউজিক প্লেয়ার অ্যাপের সাথে অসাধারণ সাউন্ড ইফেক্ট তৈরি করছে। আরামদায়ক ফিট। অতিরিক্ত ইয়ার বাডের জন্য ধন্যবাদ। ভালো এবং প্রিমিয়াম প্যাকিং। সময়মতো ডেলিভারি। আমার ল্যাপটপের আরেকটা গ্যাজেট।
realme Buds 2 তারযুক্ত হেডসেট,আমি খুশি। ভালো মানের পণ্য। সুন্দর বেস এবং শব্দের স্পষ্টতা।
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,"রিয়েলমি বাডস ২ আরামদায়ক এবং মানসম্পন্ন একটি ভালো পণ্য। আমি এতে সন্তুষ্ট। কিন্তু একমাত্র সমস্যা হল, বাক্সে ছোট কানের প্লাগগুলির মাত্র একটি জোড়া পাওয়া যায় যা কানে পুরোপুরি মানানসই, যেখানে অতিরিক্ত অন্যান্য প্লাগগুলি বড় এবং অকেজো।"
রিয়েলমি বাডস ২ ওয়্যার্ড হেডসেট,এটি এর দামের মধ্যে সেরা ইন-ইয়ার ইয়ারফোন। সুন্দর বিল্ড এবং নয়েজ আইসোলেশন ভালো। আপনি বেসের প্রতিটি বিট অনুভব করতে পারবেন। এইচডি ক্রিস্টাল ক্লিয়ার সাউন্ড। তবে ডুয়াল ড্রাইভারের সাথে ভয়েস ক্ল্যারিটি আরও উন্নত করা যেত। কিন্তু এই বাজেটে এখনও এটিই সেরা ইয়ারফোন। বিল্ড কোয়ালিটিও ভালো এবং এটি সস্তা বাজেটের ইয়ারফোন বলে মনে হয় না। আরেকটি জিনিস... কেবল অর্গানাইজারটি ভ্রমণ করার সময় এবং জিন্সের পকেটে রাখার সময় ইয়ারফোনটিকে সুরক্ষিত ও সুসংগঠিত রাখতে অনেক সাহায্য করে। আশা করি রিয়েলমি বাডস ৩ আসবে...
রিয়েলমি বাডস ২ ওয়্যার্ড হেডসেট,বোট বেসহিড ২২০-এর বেস বাডস২-এর চেয়ে ভালো। তবে বাডস২-এর ভয়েস বোট ২২০-এর চেয়ে ভালো... এটি খুব পরিষ্কার শব্দ তৈরি করে 🔊 যা সঙ্গীত প্রেমীদের খুব পছন্দের 😍... অবশ্যই কিনুন তবে ওয়ারেন্টি ১ বছর হওয়া উচিত 😔
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,"আমি এটি কিনেছি এর বিল্ড কোয়ালিটির জন্য। সাউন্ড কোয়ালিটি মাঝারি হলেও এতে প্রচুর বেস পাওয়া যায়। এটি এত হালকা এবং আরামদায়ক যে মনে হয় কিছুই পরা নেই। ডিফল্ট বাডগুলো দিয়ে এটি আমার কানে খুব ভালোভাবে ফিট হয়। সব মিলিয়ে, এটি ৬০০ টাকার নিচে পাওয়া সেরা ইয়ারফোন হতে পারে। আপনার অগ্রাধিকার যদি হয় তারের স্থায়িত্ব, কারণ এটি সহজে জট পাকায় না, তাহলে আর বেশি ভাববেন না, এটি কিনে ফেলুন। আপনার অনুশোচনা হবে না।"
